Audit Log Report - Effective Date[08/24/2026]
"Report generated on - Aug 24, 2026 10:57:19 AM"
Report generated by - Tanishq Gupta

Id,Operation,Activity,Level,Level Details,Date,User,Description,Field,Old Setting,New Setting,Effective From,Package generated or not
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(117-SpanishUS),Kiosk_202606_25872_EVM_M_McCrispy,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(107-English),Kiosk_202606_25870_EVM_M_DoubleQPC,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(93-SpanishUS),FIFA World Cup™ Meal - Filet O Fish ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(93-Cantonese),FIFA World Cup™ Meal - Filet O Fish ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(93-Cantonese),Kiosk_202606_25820_EVM_M_FIFA_FiletOFish,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(81-Deutsch),Kiosk_202606_25878_EVM_M_2RanchSnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(81-Mandarin),Kiosk_202606_25878_EVM_M_2RanchSnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Button(113)(Button(113)),Enable,Disable,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Background Normal Color(119),YELLOW,WHITE,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Button(123)(Button(123)),Enable,Disable,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(75-English),FIFA World Cup™ Meal - Quarter Pounder  with Cheese,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(75-Cantonese),Kiosk_202606_25649_EVM_M_FIFA_QPC,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(83-Deutsch),Kiosk_202606_25880_EVM_M_2SpicySnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(83-French),FIFA World Cup™ Meal - 2 Spicy Snack Wrap ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(83-Mandarin),Kiosk_202606_25880_EVM_M_2SpicySnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(79-Deutsch),FIFA World Cup™ Meal - 2 Cheeseburger,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(79-Cantonese),Kiosk_202606_25822_EVM_M_FIFA_2Cheeseburger,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(97-Cantonese),FIFA World Cup™ $10 Meal Deal  - McDouble ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(105-Cantonese),FIFA World Cup™ Meal - Quarter Pounder  with Cheese,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(105-Cantonese),Kiosk_202606_25649_EVM_M_FIFA_QPC,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(121-Deutsch),FIFA World Cup™ Meal - Spicy McCrispy\t,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(15-Cantonese),FIFA World Cup™ Meal - Big Mac  ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(93-French),FIFA World Cup™ Meal - Filet O Fish ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(93-French),Kiosk_202606_25820_EVM_M_FIFA_FiletOFish,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(93-Mandarin),FIFA World Cup™ Meal - Filet O Fish ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(119-English),FIFA World Cup™ Meal - Deluxe McCrispy\t,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(119-English),Kiosk_202606_25874_EVM_M_DeluxeMcCrispy,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(119-Cantonese),Kiosk_202606_25874_EVM_M_DeluxeMcCrispy,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(77-Mandarin),Kiosk_202606_25870_EVM_M_DoubleQPC,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(87-English),FIFA World Cup™ Meal - McCrispy\t,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(87-French),FIFA World Cup™ Meal - McCrispy\t,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(87-French),Kiosk_202606_25872_EVM_M_McCrispy,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(49-French),FIFA World Cup™ Meal - 2 Cheeseburger,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(89-English),Kiosk_202606_25874_EVM_M_DeluxeMcCrispy,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(47-SpanishUS),FIFA World Cup™ Meal - Double Quarter Pounder  with Cheese Meal,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(47-SpanishUS),Kiosk_202606_25870_EVM_M_DoubleQPC,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(47-Cantonese),FIFA World Cup™ Meal - Double Quarter Pounder  with Cheese Meal,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(107-English),FIFA World Cup™ Meal Double Quarter Pounder  with Cheese,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(113-SpanishUS),Kiosk_202606_25880_EVM_M_2SpicySnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(113-Mandarin),Kiosk_202606_25880_EVM_M_2SpicySnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(45-SpanishUS),FIFA World Cup™ Meal - Quarter Pounder  with Cheese,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(45-French),Kiosk_202606_25649_EVM_M_FIFA_QPC,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(127-SpanishUS),FIFA World Cup™ Meal Deal - $10 McDouble ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(127-SpanishUS),Kiosk_202606_25861_FIFA_McDoubleMeal,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(115-French),FIFA World Cup™ Meal - Mix & Match Snack Wrap ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(115-French),Kiosk_202606_25882_EVM_M_MixMatchSnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(111-French),Kiosk_202606_25878_EVM_M_2RanchSnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(111-Mandarin),FIFA World Cup™ Meal - 2 Ranch Snack Wrap ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(109-SpanishUS),FIFA World Cup™ Meal - 2 Cheeseburger,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(109-Deutsch),Kiosk_202606_25822_EVM_M_FIFA_2Cheeseburger,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(111-Mandarin),Kiosk_202606_25878_EVM_M_2RanchSnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(85-Cantonese),Kiosk_202606_25882_EVM_M_MixMatchSnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(127-French),Kiosk_202606_25861_FIFA_McDoubleMeal,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(127-Cantonese),FIFA World Cup™ $10 Meal Deal - McDouble ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(115-Cantonese),FIFA World Cup™ Meal - Mix & Match Snack Wrap ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(115-Cantonese),Kiosk_202606_25882_EVM_M_MixMatchSnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(95-Cantonese),Kiosk_202606_25860_FIFA_McChickenMeal​,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(91-French),FIFA World Cup™ Meal - Spicy McCrispy\t,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(91-French),Kiosk_202606_25876_EVM_M_SpicyMcCrispy,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Button(19)(Button(19)),Enable,Disable,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Width(75),2,1,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Width(79),2,1,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Width(91),2,1,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Width(83),2,1,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Menu Item Number(81),25878,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Button(81)(Button(81)),Enable,Disable,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Foreground Pressed Color(87),FORESTGREEN,WHITE,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Button(93)(Button(93)),Enable,Disable,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Menu Item Number(115),25898,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Menu Item Number(117),25888,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(75-SpanishUS),Kiosk_202606_25649_EVM_M_FIFA_QPC,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(83-Deutsch),FIFA World Cup™ Meal - 2 Spicy Snack Wrap ,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(19-Deutsch),FIFA World Cup™ Meal - 10 pc. Chicken McNuggets®,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(19-Mandarin),Kiosk_202604_25700_Q2JUNEBR10PieceNuggetsMeal,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(19-Cantonese),FIFA World Cup™ Meal - 10 pc. Chicken McNuggets®,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Caption(79-SpanishUS),FIFA World Cup™ Meal - 2 Cheeseburger,new btn,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(125-Mandarin),Kiosk_202606_25860_FIFA_McChickenMeal​,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(123-French),Kiosk_202606_25820_EVM_M_FIFA_FiletOFish,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(81-English),Kiosk_202606_25878_EVM_M_2RanchSnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(81-French),Kiosk_202606_25878_EVM_M_2RanchSnackWrap,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(119-Deutsch),Kiosk_202606_25874_EVM_M_DeluxeMcCrispy,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(119-French),Kiosk_202606_25874_EVM_M_DeluxeMcCrispy,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(77-French),Kiosk_202606_25870_EVM_M_DoubleQPC,,"Aug 24, 2026",N/A
441273538,Manage Screen Set,Update,Market,US Country Office," Aug 24, 2026 6:16:12 AM ",eq961852 - Tanishq Gupta,Current Settings: Screen Kiosk 6 Dinner Menu - Limited Time Promotion of screen set 04 - GAAF has been updated.,Image Name(87-SpanishUS),Kiosk_202606_25872_EVM_M_McCrispy,,"Aug 24, 2026",N/A
